episode,reward,average_reward,epsilon,steps,loss
506,185.0,156.1,0.776418755407721,269264,0.2037
507,70.0,155.45,0.7760305460300172,269540,0.3513
508,200.0,155.35,0.7756425307570022,270211,0.3543
509,80.0,155.45,0.7752547094916237,270501,0.6909
510,125.0,155.8,0.7748670821368779,271039,0.7316
511,430.0,159.25,0.7744796485958095,271878,0.2360
512,55.0,158.0,0.7740924087715116,272235,2.6910
513,280.0,160.15,0.773705362567126,272989,0.9436
514,20.0,155.35,0.7733185098858425,273345,0.2028
515,155.0,155.1,0.7729318506308996,273782,0.3346
516,145.0,154.9,0.7725453847055842,274272,0.4467
517,160.0,155.9,0.7721591120132315,274762,1.1682
518,155.0,156.5,0.771773032457225,275239,1.8022
519,110.0,154.9,0.7713871459409963,275876,2.3042
520,110.0,155.4,0.7710014523680259,276347,1.2995
521,180.0,156.95,0.7706159516418419,276858,0.3653
522,65.0,154.9,0.770230643666021,277225,0.5240
523,200.0,154.75,0.7698455283441881,277754,0.3130
524,125.0,151.6,0.769460605580016,278357,0.4453
525,155.0,148.1,0.7690758752772261,278918,0.2445
526,210.0,149.05,0.7686913373395875,279622,0.3559
527,155.0,149.8,0.7683069916709178,280135,0.4522
528,195.0,151.25,0.7679228381750823,280730,0.3225
529,145.0,151.15,0.7675388767559949,281233,0.2893
530,100.0,150.5,0.7671551073176169,281624,0.2306
531,185.0,151.55,0.7667715297639581,282362,0.8517
532,210.0,152.05,0.7663881439990762,283011,0.3625
533,215.0,152.85,0.7660049499270767,283576,0.7747
534,90.0,152.7,0.7656219474521132,283959,0.6457
535,80.0,150.6,0.7652391364783871,284380,0.2018
536,260.0,152.7,0.764856516910148,285092,0.4483
537,350.0,155.75,0.764474088651693,285925,0.3712
538,290.0,156.5,0.7640918516073671,286493,2.0430
539,215.0,155.45,0.7637098056815635,287117,0.5567
540,280.0,157.6,0.7633279507787228,287749,1.0917
541,170.0,158.05,0.7629462868033335,288387,0.5302
542,105.0,154.9,0.7625648136599319,288887,1.6482
543,135.0,155.8,0.762183531253102,289550,0.1592
544,265.0,157.2,0.7618024394874755,290332,0.5937
545,125.0,157.1,0.7614215382677318,290748,2.1366
546,160.0,158.3,0.761040827498598,291253,1.2354
547,460.0,160.95,0.7606603070848488,292037,0.3686
548,200.0,161.15,0.7602799769313064,292644,1.6861
549,200.0,161.35,0.7598998369428408,293201,2.2869
550,245.0,162.75,0.7595198870243695,293850,1.1818
551,200.0,163.95,0.7591401270808573,294578,0.3565
552,170.0,165.4,0.7587605570173169,295146,2.2630
553,110.0,166.0,0.7583811767388083,295573,0.6015
554,425.0,168.0,0.758001986150439,296141,0.5162
555,95.0,164.85,0.7576229851573638,296492,0.6242
556,215.0,165.5,0.7572441736647851,297139,0.6266
557,110.0,165.1,0.7568655515779528,297604,0.1416
558,620.0,170.25,0.7564871188021638,298413,0.5058
559,105.0,170.25,0.7561088752427627,298797,1.0220
560,80.0,170.45,0.7557308208051414,299079,0.2535
561,265.0,171.9,0.7553529553947389,299781,1.5249
562,150.0,172.85,0.7549752789170415,300229,1.3814
563,70.0,170.1,0.7545977912775831,300532,0.3142
564,175.0,169.8,0.7542204923819443,301057,0.8643
565,185.0,171.1,0.7538433821357534,301579,0.8109
566,250.0,172.45,0.7534664604446856,302231,0.5498
567,145.0,173.6,0.7530897272144633,302711,1.2484
568,240.0,173.7,0.7527131823508562,303437,0.8171
569,210.0,174.05,0.7523368257596807,303951,1.1176
570,310.0,175.15,0.751960657346801,304639,0.5897
571,60.0,173.05,0.7515846770181276,305050,1.1544
572,25.0,172.85,0.7512088846796185,305371,0.6805
573,60.0,172.7,0.7508332802372788,305742,1.0044
574,165.0,171.75,0.7504578635971602,306317,0.1993
575,50.0,170.75,0.7500826346653616,306788,0.8078
576,65.0,171.05,0.7497075933480289,307170,0.9349
577,205.0,172.45,0.7493327395513549,307827,1.1867
578,120.0,170.5,0.7489580731815793,308259,0.1453
579,355.0,173.3,0.7485835941449885,308834,0.5742
580,225.0,173.95,0.748209302347916,309564,0.4587
581,180.0,174.65,0.7478351976967421,310072,0.8472
582,255.0,176.95,0.7474612800978938,310700,0.7763
583,210.0,175.1,0.747087549457845,311087,0.4069
584,695.0,179.9,0.7467140056831161,312273,1.2468
585,490.0,183.6,0.7463406486802746,313049,1.7694
586,575.0,187.25,0.7459674783559345,314031,0.2160
587,650.0,193.0,0.7455944946167565,315363,0.9590
588,100.0,193.6,0.7452216973694482,315701,0.3539
589,200.0,195.3,0.7448490865207635,316289,1.1994
590,210.0,196.75,0.7444766619775032,316751,0.6673
591,150.0,195.25,0.7441044236465144,317262,0.3514
592,260.0,197.0,0.7437323714346912,318046,0.9027
593,155.0,195.4,0.7433605052489739,318590,0.7123
594,200.0,196.45,0.7429888249963494,319273,0.6100
595,220.0,196.3,0.7426173305838513,319876,0.5989
596,100.0,196.75,0.7422460219185594,320300,0.2910
597,135.0,197.6,0.7418748989076002,320683,0.8005
598,165.0,194.3,0.7415039614581465,321212,0.3505
599,265.0,195.0,0.7411332094774175,321825,1.1258
600,185.0,195.95,0.7407626428726788,322306,1.3944
601,205.0,197.2,0.7403922615512425,322868,1.1812
602,110.0,196.0,0.7400220654204669,323248,0.8255
603,180.0,197.15,0.7396520543877567,323765,0.9741
604,175.0,197.0,0.7392822283605629,324175,1.2089
605,100.0,196.8,0.7389125872463826,324473,0.4251
606,745.0,202.4,0.7385431309527595,325466,0.2710
607,150.0,203.2,0.7381738593872831,326115,0.3186
608,215.0,203.35,0.7378047724575895,326792,0.3486
609,120.0,203.75,0.7374358700713607,327293,1.4912
610,65.0,203.15,0.737067152136325,327600,0.2654
611,85.0,199.7,0.7366986185602569,327888,0.6003
612,640.0,205.55,0.7363302692509768,328847,1.9317
613,250.0,205.25,0.7359621041163513,329478,0.2347
614,520.0,210.25,0.7355941230642932,330619,0.8399
615,65.0,209.35,0.735226326002761,330891,0.1719
616,130.0,209.2,0.7348587128397597,331402,0.4955
617,115.0,208.75,0.7344912834833398,331969,0.2682
618,180.0,209.0,0.7341240378415982,332492,0.2117
619,55.0,208.45,0.7337569758226774,332898,0.5857
620,160.0,208.95,0.7333900973347661,333404,0.2497
621,175.0,208.9,0.7330234022860987,334182,0.4260
622,145.0,209.7,0.7326568905849558,334671,0.9584
623,370.0,211.4,0.7322905621396634,335635,0.7262
624,155.0,211.7,0.7319244168585936,336273,0.8781
625,210.0,212.25,0.7315584546501643,336819,0.6394
626,300.0,213.15,0.7311926754228393,337517,1.3433
627,30.0,211.9,0.7308270790851279,337866,0.4423
628,360.0,213.55,0.7304616655455853,338692,0.4148
629,210.0,214.2,0.7300964347128126,339167,0.2797
630,120.0,214.4,0.7297313864954562,339625,2.2315
631,120.0,213.75,0.7293665208022085,340091,0.4315
632,125.0,212.9,0.7290018375418075,340686,0.6613
633,160.0,212.35,0.7286373366230366,341178,0.3791
634,85.0,212.3,0.7282730179547252,341783,0.1763
635,215.0,213.65,0.7279088814457478,342491,0.3552
636,50.0,211.55,0.727544927005025,342774,0.2661
637,605.0,214.1,0.7271811545415225,343618,0.6125
638,340.0,214.6,0.7268175639642518,344453,0.6990
639,510.0,217.55,0.7264541551822697,345195,0.8731
640,115.0,215.9,0.7260909281046787,345675,0.1917
641,105.0,215.25,0.7257278826406264,346050,0.3267
642,30.0,214.5,0.7253650186993061,346300,0.1534
643,490.0,218.05,0.7250023361899566,347111,0.5571
644,115.0,216.55,0.7246398350218617,347620,1.6642
645,310.0,218.4,0.7242775151043508,348511,1.6105
646,105.0,217.85,0.7239153763467987,348896,0.6496
647,265.0,215.9,0.7235534186586253,349516,0.4907
648,245.0,216.35,0.7231916419492961,350175,1.0475
649,105.0,215.4,0.7228300461283215,350568,0.4336
650,80.0,213.75,0.7224686311052574,350917,0.4756
651,190.0,213.65,0.7221073967897048,351418,2.6778
652,125.0,213.2,0.72174634309131,351766,0.3494
653,35.0,212.45,0.7213854699197644,352208,1.4228
654,135.0,209.55,0.7210247771848045,352627,1.6548
655,265.0,211.25,0.7206642647962122,353395,2.0069
656,390.0,213.0,0.7203039326638141,354297,0.5067
657,190.0,213.8,0.7199437806974822,355140,0.5953
658,65.0,208.25,0.7195838088071335,355512,0.2301
659,360.0,210.8,0.71922401690273,356133,0.4876
660,275.0,212.75,0.7188644048942786,356720,0.6922
661,185.0,211.95,0.7185049726918316,357231,1.7933
662,75.0,211.2,0.7181457202054857,357520,0.5897
663,285.0,213.35,0.717786647345383,358215,0.3704
664,345.0,215.05,0.7174277540217103,358847,1.4612
665,175.0,214.95,0.7170690401446995,359501,0.3343
666,205.0,214.5,0.7167105056246272,360048,0.4305
667,110.0,214.15,0.716352150371815,360434,0.9077
668,125.0,213.0,0.7159939742966291,360927,0.2063
669,175.0,212.65,0.7156359773094809,361366,0.4058
670,265.0,212.2,0.7152781593208262,362064,0.9528
671,395.0,215.55,0.7149205202411658,362795,0.2878
672,255.0,217.85,0.7145630599810453,363524,0.9032
673,195.0,219.2,0.7142057784510548,364092,1.0962
674,75.0,218.3,0.7138486755618293,364588,1.2203
675,265.0,220.45,0.7134917512240484,365188,0.3197
676,340.0,223.2,0.7131350053484364,365864,0.5660
677,340.0,224.55,0.7127784378457622,366564,0.4365
678,215.0,225.5,0.7124220486268393,367119,1.6577
679,200.0,223.95,0.712065837602526,367673,0.5986
680,310.0,224.8,0.7117098046837247,368609,0.7847
681,130.0,224.3,0.7113539497813829,368900,0.6599
682,165.0,223.4,0.7109982728064922,369462,0.1566
683,150.0,222.8,0.710642773670089,370053,0.5221
684,350.0,219.35,0.710287452283254,370821,0.4099
685,140.0,215.85,0.7099323085571124,371395,0.5305
686,80.0,210.9,0.7095773424028339,371688,0.8499
687,210.0,206.5,0.7092225537316325,372185,0.8549
688,260.0,208.1,0.7088679424547667,372873,0.1673
689,165.0,207.75,0.7085135084835393,373344,0.2583
690,150.0,207.15,0.7081592517292976,373872,0.1890
691,135.0,207.0,0.707805172103433,374285,0.3165
692,260.0,207.0,0.7074512695173812,374849,0.2348
693,240.0,207.85,0.7070975438826226,375385,0.2747
694,310.0,208.95,0.7067439951106813,376122,1.1083
695,90.0,207.65,0.7063906231131261,376541,0.8135
696,310.0,209.75,0.7060374278015695,377364,0.8527
697,440.0,212.8,0.7056844090876688,378263,1.2280
698,265.0,213.8,0.705331566883125,378985,0.2263
699,155.0,212.7,0.7049789010996835,379653,0.1530
700,80.0,211.65,0.7046264116491338,379939,0.9197
701,320.0,212.8,0.7042740984433092,380579,1.3420
702,305.0,214.75,0.7039219613940876,381410,0.6062
703,275.0,215.7,0.7035700004133906,382122,0.2769
704,180.0,215.75,0.703218215413184,382663,0.4257
705,265.0,217.4,0.7028666063054774,383284,0.9626
706,405.0,214.0,0.7025151730023247,384068,0.1681
707,255.0,215.05,0.7021639154158236,384783,0.9360
708,190.0,214.8,0.7018128334581157,385232,0.2314
709,105.0,214.65,0.7014619270413868,385652,0.5732
710,320.0,217.2,0.7011111960778661,386456,0.9375
711,50.0,216.85,0.7007606404798272,386936,0.1942
712,320.0,213.65,0.7004102601595873,387746,0.1949
713,215.0,213.3,0.7000600550295075,388390,1.1425
714,215.0,210.25,0.6997100250019928,388884,1.9924
715,230.0,211.9,0.6993601699894918,389451,2.3680
716,380.0,214.4,0.6990104899044971,390308,0.7127
717,285.0,216.1,0.6986609846595448,391075,0.6745
718,135.0,215.65,0.6983116541672151,391634,1.0072
719,135.0,216.45,0.6979624983401315,391937,0.8612
720,230.0,217.15,0.6976135170909614,392609,0.2433
721,260.0,218.0,0.697264710332416,393231,0.2484
722,85.0,217.4,0.6969160779772499,393613,0.7905
723,55.0,214.25,0.6965676199382612,393901,1.4154
724,175.0,214.45,0.6962193361282921,394322,0.3217
725,130.0,213.65,0.695871226460228,394851,0.3756
726,155.0,212.2,0.6955232908469979,395219,0.3058
727,135.0,213.25,0.6951755292015744,395809,0.1753
728,125.0,210.9,0.6948279414369737,396219,0.2921
729,265.0,211.45,0.6944805274662552,397095,0.6486
730,185.0,212.1,0.6941332872025221,397573,1.5947
731,180.0,212.7,0.6937862205589209,398103,0.4754
732,85.0,212.3,0.6934393274486415,398476,0.8846
733,85.0,211.55,0.6930926077849172,398850,0.4179
734,105.0,211.75,0.6927460614810248,399185,0.8160
735,170.0,211.3,0.6923996884502843,399824,0.1091
736,60.0,211.4,0.6920534886060592,400106,1.0220
737,55.0,205.9,0.6917074618617562,400478,1.1079
738,200.0,204.5,0.6913616081308254,400972,1.1442
739,105.0,200.45,0.69101592732676,401388,0.2545
740,285.0,202.15,0.6906704193630966,402190,1.8399
741,65.0,201.75,0.6903250841534151,402657,0.6673
742,305.0,204.5,0.6899799216113385,403360,0.2018
743,310.0,202.7,0.6896349316505328,403970,0.2032
744,210.0,203.65,0.6892901141847075,404627,1.6081
745,370.0,204.25,0.6889454691276152,405324,2.0894
746,100.0,204.2,0.6886009963930515,405758,2.6465
747,195.0,203.5,0.688256695894855,406238,0.9797
748,295.0,204.0,0.6879125675469077,406935,1.3943
749,140.0,204.35,0.6875686112631343,407389,0.2538
750,345.0,207.0,0.6872248269575028,408139,0.3954
751,80.0,205.9,0.6868812145440241,408436,0.3121
752,120.0,205.85,0.6865377739367521,408924,0.1997
753,495.0,210.45,0.6861945050497837,409743,0.3293
754,155.0,210.65,0.6858514077972588,410098,1.6206
755,200.0,210.0,0.6855084820933602,410605,0.1821
756,100.0,207.1,0.6851657278523136,411070,0.2431
757,170.0,206.9,0.6848231449883875,411560,1.1290
758,155.0,207.8,0.6844807334158933,412056,2.5128
759,225.0,206.45,0.6841384930491854,412618,1.1292
760,430.0,208.0,0.6837964238026608,413549,0.5508
761,120.0,207.35,0.6834545255907595,413986,0.2693
762,120.0,207.8,0.6831127983279641,414457,0.1526
763,150.0,206.45,0.6827712419288002,414854,0.2056
764,140.0,204.4,0.6824298563078359,415290,0.3985
765,140.0,204.05,0.6820886413796821,415832,0.2723
766,335.0,205.35,0.6817475970589922,416470,0.3544
767,240.0,206.65,0.6814067232604628,417091,1.1828
768,200.0,207.4,0.6810660198988326,417974,0.9964
769,205.0,207.7,0.6807254868888832,418601,0.1409
770,45.0,205.5,0.6803851241454388,418887,0.8492
771,140.0,202.95,0.6800449315833662,419412,0.3015
772,220.0,202.6,0.6797049091175745,420043,0.5095
773,95.0,201.6,0.6793650566630158,420437,0.7666
774,230.0,203.15,0.6790253741346843,420907,3.1144
775,120.0,201.7,0.678685861447617,421376,1.2629
776,85.0,199.15,0.6783465185168932,421846,0.8439
777,270.0,198.45,0.6780073452576348,422380,0.1799
778,200.0,198.3,0.6776683415850061,422978,0.7602
779,225.0,198.55,0.6773295074142136,423549,1.7287
780,180.0,197.25,0.6769908426605066,424050,0.1219
781,450.0,200.45,0.6766523472391763,424696,1.0494
782,210.0,200.9,0.6763140210655568,425303,0.2367
783,120.0,200.6,0.6759758640550241,425746,2.4171
784,155.0,198.65,0.6756378761229966,426226,0.2031
785,315.0,200.4,0.6753000571849351,427227,0.7245
786,160.0,201.2,0.6749624071563427,427845,0.4927
787,230.0,201.4,0.6746249259527646,428492,0.9031
788,270.0,201.5,0.6742876134897883,429153,0.6585
789,220.0,202.05,0.6739504696830434,429630,0.5474
790,155.0,202.1,0.673613494448202,430124,0.1523
791,180.0,202.55,0.6732766877009779,430631,0.9455
792,355.0,203.5,0.6729400493571275,431324,1.3201
793,370.0,204.8,0.672603579332449,432244,0.1859
794,245.0,204.15,0.6722672775427828,432933,0.5745
795,255.0,205.8,0.6719311439040114,433563,0.8279
796,215.0,204.85,0.6715951783320595,434269,0.3578
797,390.0,204.35,0.6712593807428935,434964,0.4705
798,140.0,203.1,0.6709237510525221,435466,0.2870
799,125.0,202.8,0.6705882891769959,435919,0.6895
800,135.0,203.35,0.6702529950324074,436357,0.2366
801,200.0,202.15,0.6699178685348912,436841,1.0290
802,375.0,202.85,0.6695829096006238,437595,1.1966
803,90.0,201.0,0.6692481181458235,438093,0.4600
804,290.0,202.1,0.6689134940867506,438895,0.3090
805,180.0,201.25,0.6685790373397072,439269,0.2652
806,455.0,201.75,0.6682447478210375,440176,0.2796
807,330.0,202.5,0.667910625447127,441006,0.1431
808,240.0,203.0,0.6675766701344035,441607,0.8631
809,175.0,203.7,0.6672428817993363,442093,0.2408
810,125.0,201.75,0.6669092603584367,442488,0.4820
811,210.0,203.35,0.6665758057282575,443015,0.9644
812,415.0,204.3,0.6662425178253933,443884,0.2017
813,260.0,204.75,0.6659093965664807,444585,0.6553
814,90.0,203.5,0.6655764418681975,444879,1.4123
815,155.0,202.75,0.6652436536472635,445385,0.5821
816,200.0,200.95,0.6649110318204399,445979,1.1169
817,275.0,200.85,0.6645785763045297,446596,0.2141
818,130.0,200.8,0.6642462870163774,447089,0.2758
819,300.0,202.45,0.6639141638728693,447744,1.4016
820,335.0,203.5,0.6635822067909328,448529,0.3129
821,670.0,207.6,0.6632504156875374,449271,1.3863
822,365.0,210.4,0.6629187904796937,449912,0.3350
823,230.0,212.15,0.6625873310844539,450680,1.2021
824,135.0,211.75,0.6622560374189117,451158,0.1775
825,290.0,213.35,0.6619249094002023,451819,0.4191
826,210.0,213.9,0.6615939469455022,452279,0.2512
827,475.0,217.3,0.6612631499720295,453012,1.1908
828,130.0,217.35,0.6609325183970435,453484,0.8599
829,180.0,216.5,0.660602052137845,454088,0.2127
830,295.0,217.6,0.660271751111776,454896,0.8258
831,275.0,218.55,0.6599416152362202,455509,1.3714
832,350.0,221.2,0.6596116444286021,456288,1.3618
833,185.0,222.2,0.6592818386063878,456791,0.4078
834,320.0,224.35,0.6589521976870846,457555,0.3271
835,155.0,224.2,0.6586227215882411,457957,0.1931
836,100.0,224.6,0.658293410227447,458394,0.8591
837,110.0,225.15,0.6579642635223334,458762,0.2906
838,100.0,224.15,0.6576352813905723,459103,0.1779
839,270.0,225.8,0.657306463749877,459654,0.9160
840,90.0,223.85,0.6569778105180021,460036,1.3851
841,100.0,224.2,0.6566493216127431,460391,0.4174
842,110.0,222.25,0.6563209969519368,460929,0.3577
843,520.0,224.35,0.6559928364534608,461648,0.3048
844,335.0,225.6,0.6556648400352342,462349,1.3161
845,120.0,223.1,0.6553370076152166,462760,1.3111
846,105.0,223.15,0.655009339111409,463049,0.4067
847,150.0,222.7,0.6546818344418533,463475,0.6541
848,240.0,222.15,0.6543544935246325,464440,0.9907
849,180.0,222.55,0.6540273162778703,464829,0.9462
850,135.0,220.45,0.6537003026197313,465243,0.5388
851,285.0,222.5,0.6533734524684215,465863,1.9196
852,215.0,223.45,0.6530467657421873,466512,0.5722
853,75.0,219.25,0.6527202423593162,466869,0.6370
854,185.0,219.55,0.6523938822381367,467563,1.7983
855,120.0,218.75,0.6520676852970176,467943,1.0866
856,150.0,219.25,0.6517416514543691,468455,2.0188
857,130.0,218.85,0.651415780628642,468924,1.3407
858,180.0,219.1,0.6510900727383278,469441,6.4942
859,560.0,222.45,0.6507645277019586,470169,1.2018
860,335.0,221.5,0.6504391454381077,470863,0.4444
861,230.0,222.6,0.6501139258653886,471483,0.9052
862,140.0,222.8,0.649788868902456,471887,0.3415
863,50.0,221.8,0.6494639744680049,472161,0.6943
864,200.0,222.4,0.6491392424807709,472735,1.5735
865,420.0,225.2,0.6488146728595305,473483,1.1677
866,225.0,224.1,0.6484902655231009,474123,0.1726
867,285.0,224.55,0.6481660203903393,474694,0.5736
868,305.0,225.6,0.6478419373801442,475446,0.2493
869,180.0,225.35,0.6475180164114541,475910,0.9351
870,105.0,225.95,0.6471942574032484,476321,1.1131
871,395.0,228.5,0.6468706602745469,477051,0.3215
872,110.0,227.4,0.6465472249444096,477459,1.6050
873,160.0,228.05,0.6462239513319374,477948,1.4874
874,210.0,227.85,0.6459008393562715,478467,0.6173
875,155.0,228.2,0.6455778889365934,478943,0.5737
876,215.0,229.5,0.6452550999921252,479467,0.7710
877,140.0,228.2,0.6449324724421291,479906,0.2307
878,205.0,228.25,0.6446100062059081,480398,0.2480
879,225.0,228.25,0.6442877012028052,480989,0.6398
880,495.0,231.4,0.6439655573522038,481767,0.2921
881,105.0,227.95,0.6436435745735278,482244,1.1920
882,225.0,228.1,0.6433217527862412,482778,0.6704
883,215.0,229.05,0.6430000919098481,483309,0.8952
884,45.0,227.95,0.6426785918638932,483652,1.1543
885,230.0,227.1,0.6423572525679613,484314,0.8336
886,260.0,228.1,0.6420360739416774,484993,0.3160
887,165.0,227.45,0.6417150559047066,485477,0.9901
888,110.0,225.85,0.6413941983767543,485904,0.6855
889,125.0,224.9,0.6410735012775659,486272,1.0119
890,140.0,224.75,0.6407529645269272,486759,0.7423
891,120.0,224.15,0.6404325880446637,487133,0.9235
892,100.0,221.6,0.6401123717506414,487434,0.3247
893,255.0,220.45,0.6397923155647661,488155,0.3681
894,260.0,220.6,0.6394724194069837,488781,1.4333
895,185.0,219.9,0.6391526831972802,489387,0.9622
896,225.0,220.0,0.6388331068556816,489847,0.7044
897,160.0,217.7,0.6385136903022538,490314,0.1205
898,160.0,217.9,0.6381944334571027,490816,1.0629
899,375.0,220.4,0.6378753362403742,491466,0.7683
900,105.0,220.1,0.637556398572254,491855,0.2869
901,255.0,220.65,0.6372376203729679,492391,0.6467
902,65.0,217.55,0.6369190015627815,492768,1.4191
